Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
167.95499999999998,76.0,-779.9,242.0,1.228,1.171,-1.208,1.159
169.97,76.0,-779.9,242.0,1.228,1.171,-1.208,1.159
171.96900000000002,76.0,-779.9,242.0,1.228,1.171,-1.208,1.159
174.476,76.0,-779.9,242.0,1.228,1.171,-1.208,1.159
176.488,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
178.485,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
180.484,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
182.48700000000002,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
184.965,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
186.972,76.0,-779.9,242.0,1.228,1.171,-1.208,1.194
188.601,76.0,-779.9,242.0,1.228,1.171,-1.208,1.194
190.609,76.0,-779.9,242.0,1.228,1.171,-1.208,1.194
192.612,76.0,-779.9,242.0,1.228,1.171,-1.208,1.194
195.18099999999998,76.0,-779.9,242.0,1.228,1.171,-1.208,1.23
197.132,76.0,-779.9,242.0,1.228,1.171,-1.208,1.23
199.132,76.0,-779.9,242.0,1.228,1.171,-1.208,1.23
201.141,76.0,-779.9,242.0,1.228,1.171,-1.208,1.23
203.132,76.0,-779.9,242.0,1.228,1.171,-1.208,1.229
205.646,76.0,-779.9,242.0,1.228,1.171,-1.208,1.229
207.66299999999998,76.0,-779.9,242.0,1.228,1.171,-1.208,1.229
209.66299999999998,76.0,-779.9,242.0,1.228,1.171,-1.208,1.229
211.67600000000002,76.0,-779.9,242.0,1.228,1.171,-1.208,1.124
213.664,76.0,-779.9,242.0,1.228,1.171,-1.208,1.124
216.173,76.0,-779.9,242.0,1.228,1.171,-1.208,1.124
218.611,76.0,-779.9,242.0,1.228,1.171,-1.208,1.335
220.628,76.0,-779.9,242.0,1.228,1.171,-1.208,1.335
222.63,76.0,-779.9,242.0,1.228,1.171,-1.208,1.335
224.62199999999999,76.0,-779.9,242.0,1.228,1.171,-1.208,1.335
226.623,76.0,-779.9,242.0,1.228,1.171,-1.208,1.194
228.14499999999998,76.0,-779.9,242.0,1.228,1.171,-1.208,1.194
230.14399999999998,76.0,-779.9,242.0,1.228,1.171,-1.208,1.194
232.142,76.0,-779.9,242.0,1.228,1.171,-1.208,1.194
234.14399999999998,76.0,-779.9,242.0,1.228,1.171,-1.208,1.194
236.154,76.0,-779.9,242.0,1.228,1.171,-1.208,1.336
238.195,76.0,-779.9,242.0,1.228,1.171,-1.208,1.336
240.196,76.0,-779.9,242.0,1.228,1.171,-1.208,1.336
242.194,76.0,-779.9,242.0,1.228,1.171,-1.208,1.336
244.19299999999998,76.0,-779.9,242.0,1.228,1.171,-1.208,1.3
246.195,76.0,-779.9,242.0,1.228,1.171,-1.208,1.3
248.286,76.0,-779.9,242.0,1.228,1.171,-1.208,1.3
250.28699999999998,76.0,-779.9,242.0,1.228,1.171,-1.208,1.3
252.28699999999998,76.0,-779.9,242.0,1.228,1.171,-1.208,1.195
254.289,76.0,-779.9,242.0,1.228,1.171,-1.208,1.195
256.29,76.0,-779.9,242.0,1.228,1.171,-1.208,1.195
257.799,76.0,-779.9,242.0,1.228,1.171,-1.208,1.195
259.81,76.0,-779.9,242.0,1.228,1.171,-1.208,1.195
261.34200000000004,76.0,-779.9,242.0,1.228,1.171,-1.208,1.3
263.36199999999997,76.0,-779.9,242.0,1.228,1.171,-1.208,1.3
265.363,76.0,-779.9,242.0,1.228,1.171,-1.208,1.3
267.352,76.0,-779.9,242.0,1.228,1.171,-1.208,1.3
268.874,76.0,-779.9,242.0,1.228,1.171,-1.208,1.371
270.871,76.0,-779.9,242.0,1.228,1.171,-1.208,1.371
272.87,76.0,-779.9,242.0,1.228,1.171,-1.208,1.371
274.87899999999996,76.0,-779.9,242.0,1.228,1.171,-1.208,1.371
276.87,76.0,-779.9,242.0,1.228,1.171,-1.208,1.371
278.976,76.0,-779.9,242.0,1.228,1.171,-1.208,1.23
280.976,76.0,-779.9,242.0,1.228,1.171,-1.208,1.23
282.98400000000004,76.0,-779.9,242.0,1.228,1.171,-1.208,1.23
284.986,76.0,-779.9,242.0,1.228,1.171,-1.208,1.23
286.985,76.0,-779.9,242.0,1.228,1.171,-1.208,1.336
288.482,76.0,-779.9,242.0,1.228,1.171,-1.208,1.336
290.491,76.0,-779.9,242.0,1.228,1.171,-1.208,1.336
292.49,76.0,-779.9,242.0,1.228,1.171,-1.208,1.336
294.489,76.0,-779.9,242.0,1.228,1.171,-1.208,1.336
296.505,76.0,-779.9,242.0,1.228,1.171,-1.208,1.3
298.48999999999995,76.0,-779.9,242.0,1.228,1.171,-1.208,1.3
300.009,76.0,-779.9,242.0,1.228,1.171,-1.208,1.3
302.008,76.0,-779.9,242.0,1.228,1.171,-1.208,1.3
304.007,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
306.006,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
308.00699999999995,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
309.52000000000004,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
311.535,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
313.53,76.0,-779.9,242.0,1.228,1.171,-1.208,1.441
315.53,76.0,-779.9,242.0,1.228,1.171,-1.208,1.441
317.534,76.0,-779.9,242.0,1.228,1.171,-1.208,1.441
322.12,76.0,-779.9,242.0,1.228,1.171,-1.208,1.441
329.05899999999997,76.0,-779.9,242.0,1.228,1.171,-1.208,1.264
333.05600000000004,76.0,-779.9,242.0,1.228,1.171,-1.208,1.264
335.657,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
337.652,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
339.65299999999996,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
363.818,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
366.812,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
369.817,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
373.61699999999996,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
376.64,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
379.624,76.0,-779.9,242.0,1.228,1.171,-1.208,1.265
383.274,76.0,-779.9,242.0,1.228,1.171,-1.208,1.335
385.27099999999996,76.0,-779.9,242.0,1.228,1.171,-1.208,1.335
390.266,76.0,-779.9,242.0,1.228,1.171,-1.208,1.335
392.28200000000004,76.0,-779.9,242.0,1.228,1.171,-1.208,1.335
396.262,76.0,-779.9,242.0,1.228,1.171,-1.208,1.335
398.885,76.0,-780.0,242.0,1.228,1.171,-1.208,1.406
401.88,76.0,-780.0,242.0,1.228,1.171,-1.208,1.406
404.52500000000003,76.0,-780.0,242.0,1.228,1.171,-1.208,1.406
408.512,76.0,-780.0,242.0,1.228,1.171,-1.208,1.406
410.51300000000003,76.0,-780.0,242.0,1.228,1.171,-1.208,1.3
412.512,76.0,-780.0,242.0,1.228,1.171,-1.208,1.3
416.034,76.0,-780.0,242.0,1.228,1.171,-1.208,1.3
418.033,76.0,-780.0,242.0,1.228,1.171,-1.208,1.265
420.031,76.0,-780.0,242.0,1.228,1.171,-1.208,1.265
422.031,76.0,-780.0,242.0,1.228,1.171,-1.208,1.265
424.029,76.0,-780.0,242.0,1.228,1.171,-1.208,1.265
426.106,76.0,-780.0,242.0,1.228,1.171,-1.208,1.265
428.104,76.0,-780.0,242.0,1.228,1.171,-1.208,1.23
430.104,76.0,-780.0,242.0,1.228,1.171,-1.208,1.23
432.105,76.0,-780.0,242.0,1.228,1.171,-1.208,1.23
434.104,76.0,-780.0,242.0,1.228,1.171,-1.208,1.23
435.624,76.0,-780.0,242.0,1.228,1.171,-1.208,1.265
437.624,76.0,-780.0,242.0,1.228,1.171,-1.208,1.265
439.627,76.0,-780.0,242.0,1.228,1.171,-1.208,1.265
441.627,76.0,-780.0,242.0,1.228,1.171,-1.208,1.265
443.633,76.0,-780.0,242.0,1.228,1.171,-1.208,1.23
445.138,76.0,-780.0,242.0,1.228,1.171,-1.208,1.23
447.14300000000003,76.0,-780.0,242.0,1.228,1.171,-1.208,1.23
449.14300000000003,76.0,-780.0,242.0,1.228,1.171,-1.208,1.23
451.14700000000005,76.0,-780.0,242.0,1.228,1.171,-1.208,1.3
453.146,76.0,-780.0,242.0,1.228,1.171,-1.208,1.3
455.656,76.0,-780.0,242.0,1.228,1.171,-1.208,1.3
457.66200000000003,76.0,-780.0,242.0,1.228,1.171,-1.208,1.3
459.66499999999996,76.0,-780.0,242.0,1.228,1.171,-1.208,1.336
463.175,76.0,-780.0,242.0,1.228,1.171,-1.208,1.336
465.175,76.0,-780.0,242.0,1.228,1.171,-1.208,1.336
467.34999999999997,76.0,-780.0,242.0,1.228,1.171,-1.208,1.336
469.34999999999997,76.0,-780.0,242.0,1.228,1.171,-1.208,1.336
471.34999999999997,76.0,-780.0,242.0,1.228,1.171,-1.208,1.336
473.34999999999997,76.0,-780.0,242.0,1.228,1.171,-1.208,1.336
475.35,76.0,-780.0,242.0,1.228,1.171,-1.208,1.406
477.44199999999995,76.0,-780.0,242.0,1.228,1.171,-1.208,1.406
479.44100000000003,76.0,-780.0,242.0,1.228,1.171,-1.208,1.406
481.456,76.0,-780.0,242.0,1.228,1.171,-1.208,1.406
483.443,76.0,-780.0,242.0,1.228,1.171,-1.208,1.265
485.44399999999996,76.0,-780.0,242.0,1.228,1.171,-1.208,1.265
487.531,76.0,-780.0,242.0,1.228,1.171,-1.208,1.265
489.527,76.0,-780.0,242.0,1.228,1.171,-1.208,1.265
491.529,76.0,-780.0,242.0,1.228,1.171,-1.208,1.265
493.529,76.0,-780.0,242.1,1.228,1.171,-1.208,1.371
495.531,76.0,-780.0,242.1,1.228,1.171,-1.208,1.371
499.044,76.0,-780.0,242.1,1.228,1.171,-1.208,1.371
501.04499999999996,76.0,-780.0,242.1,1.228,1.171,-1.208,1.371
503.04499999999996,76.0,-780.0,242.1,1.228,1.171,-1.208,1.371
505.042,76.0,-780.0,242.1,1.228,1.171,-1.208,1.371
507.043,76.0,-780.0,242.1,1.228,1.171,-1.208,1.371
509.04499999999996,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
511.046,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
513.057,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
515.0559999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
517.067,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
519.0559999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
521.597,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
523.6189999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
525.618,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
527.633,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
529.618,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
532.245,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
534.147,76.0,-780.0,242.1,1.228,1.171,-1.208,1.23
536.142,76.0,-780.0,242.1,1.228,1.171,-1.208,1.23
538.13,76.0,-780.0,242.1,1.228,1.171,-1.208,1.23
540.153,76.0,-780.0,242.1,1.228,1.171,-1.208,1.23
542.67,76.0,-780.0,242.1,1.228,1.171,-1.208,1.23
544.692,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
546.705,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
548.6999999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
550.704,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
553.224,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
555.2439999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
557.243,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
559.234,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
561.256,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
564.615,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
566.592,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
568.592,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
570.615,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
572.592,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
574.126,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
576.1579999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
578.157,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
580.1579999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
582.145,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
584.1370000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
585.274,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
587.274,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
589.287,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
591.274,76.0,-780.0,242.1,1.228,1.171,-1.208,1.265
593.287,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
595.317,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
597.33,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
599.33,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
601.332,76.0,-780.0,242.1,1.228,1.171,-1.208,1.301
603.33,76.0,-780.0,242.1,1.228,1.171,-1.208,1.301
605.832,76.0,-780.0,242.1,1.228,1.171,-1.208,1.301
607.8449999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.301
609.844,76.0,-780.0,242.1,1.228,1.171,-1.208,1.441
611.854,76.0,-780.0,242.1,1.228,1.171,-1.208,1.441
613.8439999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.441
615.955,76.0,-780.0,242.1,1.228,1.171,-1.208,1.441
617.976,76.0,-780.0,242.1,1.228,1.171,-1.208,1.476
619.9780000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.476
621.9630000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.476
623.976,76.0,-780.0,242.1,1.228,1.171,-1.208,1.476
626.2769999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.229
628.29,76.0,-780.0,242.1,1.228,1.171,-1.208,1.229
630.29,76.0,-780.0,242.1,1.228,1.171,-1.208,1.229
632.2769999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.229
634.29,76.0,-780.0,242.1,1.228,1.171,-1.208,1.371
635.7969999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.371
637.814,76.0,-780.0,242.1,1.228,1.171,-1.208,1.371
639.814,76.0,-780.0,242.1,1.228,1.171,-1.208,1.371
641.837,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
643.814,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
645.814,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
646.9580000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
648.9580000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.406
650.981,76.0,-780.0,242.1,1.228,1.171,-1.208,1.406
652.968,76.0,-780.0,242.1,1.228,1.171,-1.208,1.406
654.9580000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.406
657.226,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
659.226,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
661.226,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
664.373,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
666.3599999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.336
667.8969999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.336
669.8969999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.336
671.8960000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.336
673.91,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
675.9190000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
678.049,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
680.061,76.0,-780.0,242.1,1.228,1.171,-1.208,1.3
682.041,76.0,-780.0,242.1,1.228,1.171,-1.208,1.441
684.049,76.0,-780.0,242.1,1.228,1.171,-1.208,1.441
686.0619999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.441
688.2470000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.441
690.2470000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
692.234,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
694.228,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
696.2239999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
698.476,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
700.4970000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
702.484,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
706.472,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
708.503,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
712.5369999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
716.503,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
718.032,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
720.0649999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
722.0490000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
724.0649999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.441
726.052,76.0,-780.0,242.1,1.228,1.171,-1.208,1.441
728.595,76.0,-780.0,242.1,1.228,1.171,-1.208,1.441
730.614,76.0,-780.0,242.1,1.228,1.171,-1.208,1.441
732.6270000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
734.6270000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
736.615,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
739.143,76.0,-780.0,242.1,1.228,1.171,-1.208,1.335
741.1759999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.406
743.1759999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.406
745.1640000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.406
747.1759999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
749.74,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
751.722,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
753.6890000000001,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
755.699,76.0,-780.0,242.1,1.228,1.171,-1.208,1.37
757.699,76.0,-780.0,242.1,1.228,1.171,-1.208,0.984
760.279,76.0,-780.0,242.1,1.228,1.171,-1.208,0.984
762.5849999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,0.984
764.5849999999999,76.0,-780.0,242.1,1.228,1.171,-1.208,0.984
766.571,76.0,-779.8,241.7,1.228,1.172,-1.208,0.667
768.572,76.0,-779.8,241.7,1.228,1.172,-1.208,0.667
771.499,76.0,-779.8,241.7,1.228,1.172,-1.208,0.667
773.439,76.0,-779.8,241.7,1.228,1.172,-1.208,0.667
775.46,75.8,-779.5,241.1,1.229,1.173,-1.208,0.984
777.449,75.8,-779.5,241.1,1.229,1.173,-1.208,0.984
779.46,75.8,-779.5,241.1,1.229,1.173,-1.208,0.984
781.975,75.8,-779.5,241.1,1.229,1.173,-1.208,0.984
783.996,75.8,-779.5,241.1,1.229,1.173,-1.208,0.984
785.996,75.6,-779.1,240.4,1.229,1.173,-1.208,1.23
787.989,75.6,-779.1,240.4,1.229,1.173,-1.208,1.23
789.996,75.6,-779.1,240.4,1.229,1.173,-1.208,1.23
792.581,75.6,-779.1,240.4,1.229,1.173,-1.208,1.23
794.548,75.7,-779.3,240.0,1.229,1.173,-1.208,1.054
796.5680000000001,75.7,-779.3,240.0,1.229,1.173,-1.208,1.054
798.562,75.7,-779.3,240.0,1.229,1.173,-1.208,1.054
800.559,75.7,-779.3,240.0,1.229,1.173,-1.208,1.054
803.074,75.7,-779.3,239.8,1.229,1.173,-1.208,1.089
805.096,75.7,-779.3,239.8,1.229,1.173,-1.208,1.089
807.095,75.7,-779.3,239.8,1.229,1.173,-1.208,1.089
809.095,75.7,-779.3,239.8,1.229,1.173,-1.208,1.089
811.107,75.6,-779.3,239.5,1.229,1.174,-1.208,0.983
813.6379999999999,75.6,-779.3,239.5,1.229,1.174,-1.208,0.983
815.671,75.6,-779.3,239.5,1.229,1.174,-1.208,0.983
817.658,75.5,-778.9,238.9,1.229,1.175,-1.207,1.195
819.671,75.5,-778.9,238.9,1.229,1.175,-1.207,1.195
821.658,75.5,-778.9,238.9,1.229,1.175,-1.207,1.195
824.174,75.5,-778.9,238.9,1.229,1.175,-1.207,1.195
826.2040000000001,75.3,-778.3,238.1,1.23,1.176,-1.207,1.441
828.2040000000001,75.3,-778.3,238.1,1.23,1.176,-1.207,1.441
830.2049999999999,75.3,-778.3,238.1,1.23,1.176,-1.207,1.441
832.191,75.3,-778.3,238.1,1.23,1.176,-1.207,1.441
834.72,75.3,-778.1,237.7,1.231,1.176,-1.207,1.476
836.739,75.3,-778.1,237.7,1.231,1.176,-1.207,1.476
838.7339999999999,75.3,-778.1,237.7,1.231,1.176,-1.207,1.476
840.7520000000001,75.3,-778.1,237.7,1.231,1.176,-1.207,1.476
842.739,75.4,-778.3,237.7,1.231,1.176,-1.207,1.547
845.364,75.4,-778.3,237.7,1.231,1.176,-1.207,1.547
849.3230000000001,75.4,-778.3,237.7,1.231,1.176,-1.207,1.547
851.322,75.3,-778.4,237.8,1.231,1.176,-1.207,1.476
853.3230000000001,75.3,-778.4,237.8,1.231,1.176,-1.207,1.476
855.844,75.3,-778.4,237.8,1.231,1.176,-1.207,1.476
857.863,75.3,-778.4,237.8,1.231,1.176,-1.207,1.476
859.876,75.3,-778.3,237.7,1.231,1.176,-1.207,1.547
861.4150000000001,75.3,-778.3,237.7,1.231,1.176,-1.207,1.547
863.4490000000001,75.3,-778.3,237.7,1.231,1.176,-1.207,1.547
865.952,75.3,-778.3,237.7,1.231,1.176,-1.207,1.547
867.9689999999999,75.3,-778.4,237.6,1.231,1.176,-1.207,1.441
869.971,75.3,-778.4,237.6,1.231,1.176,-1.207,1.441
871.9820000000001,75.3,-778.4,237.6,1.231,1.176,-1.207,1.441
873.969,75.3,-778.4,237.6,1.231,1.176,-1.207,1.441
876.498,75.3,-778.4,237.6,1.231,1.176,-1.207,1.476
878.528,75.3,-778.4,237.6,1.231,1.176,-1.207,1.476
880.528,75.3,-778.4,237.6,1.231,1.176,-1.207,1.476
882.516,75.3,-778.4,237.6,1.231,1.176,-1.207,1.476
884.529,75.4,-778.6,237.7,1.231,1.176,-1.207,1.652
887.0310000000001,75.4,-778.6,237.7,1.231,1.176,-1.207,1.652
