Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
92.53500000000001,116.1,-799.9,242.1,1.228,1.171,-1.208,1.16
94.543,116.1,-799.9,242.1,1.228,1.171,-1.208,1.23
96.94200000000001,116.1,-799.9,242.1,1.228,1.171,-1.208,1.23
98.935,116.1,-799.9,242.1,1.228,1.171,-1.208,1.23
101.934,116.1,-799.9,242.1,1.228,1.171,-1.208,1.23
103.94200000000001,116.1,-799.9,242.1,1.228,1.171,-1.208,1.301
105.94099999999999,116.1,-799.9,242.1,1.228,1.171,-1.208,1.301
108.049,116.1,-799.9,242.1,1.228,1.171,-1.208,1.301
143.093,116.1,-799.9,242.1,1.228,1.171,-1.208,1.301
151.608,116.1,-799.9,242.1,1.228,1.171,-1.208,1.194
153.619,116.1,-799.9,242.1,1.228,1.171,-1.208,1.265
156.132,116.1,-799.9,242.1,1.228,1.171,-1.208,1.265
159.14000000000001,116.1,-799.9,242.1,1.228,1.171,-1.208,1.089
161.144,116.1,-799.9,242.1,1.228,1.171,-1.208,1.089
175.536,116.1,-799.9,242.1,1.228,1.171,-1.208,1.089
177.53,116.1,-799.9,242.1,1.228,1.171,-1.208,1.16
179.53,116.1,-799.9,242.1,1.228,1.171,-1.208,1.16
182.998,116.1,-799.9,242.1,1.228,1.171,-1.208,1.16
184.995,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
187.446,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
190.06400000000002,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
191.98200000000003,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
193.977,116.1,-799.9,242.1,1.228,1.171,-1.208,1.055
195.977,116.1,-799.9,242.1,1.228,1.171,-1.208,1.055
197.97799999999998,116.1,-799.9,242.1,1.228,1.171,-1.208,1.055
201.52,116.1,-799.9,242.1,1.228,1.171,-1.208,1.055
203.518,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
205.517,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
207.518,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
209.517,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
213.033,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
217.037,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
219.036,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
221.6,116.1,-799.9,242.1,1.228,1.171,-1.208,1.23
223.552,116.1,-799.9,242.1,1.228,1.171,-1.208,1.23
225.555,116.1,-799.9,242.1,1.228,1.171,-1.208,1.23
227.555,116.1,-799.9,242.1,1.228,1.171,-1.208,1.23
229.554,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
234.08399999999997,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
236.082,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
238.078,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
240.07999999999998,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
242.07999999999998,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
245.596,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
250.60100000000003,116.1,-799.9,242.1,1.228,1.171,-1.208,1.124
252.60100000000003,116.1,-799.9,242.1,1.228,1.171,-1.208,1.124
256.122,116.1,-799.9,242.1,1.228,1.171,-1.208,1.124
258.118,116.1,-799.9,242.1,1.228,1.171,-1.208,1.231
260.116,116.1,-799.9,242.1,1.228,1.171,-1.208,1.231
261.685,116.1,-799.9,242.1,1.228,1.171,-1.208,1.231
263.692,116.1,-799.9,242.1,1.228,1.171,-1.208,1.231
267.216,116.1,-799.9,242.1,1.228,1.171,-1.208,1.231
269.218,116.1,-799.9,242.1,1.228,1.171,-1.208,1.231
271.214,116.1,-799.9,242.1,1.228,1.171,-1.208,1.231
273.212,116.1,-799.9,242.1,1.228,1.171,-1.208,1.231
275.21299999999997,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
277.492,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
279.49600000000004,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
282.5,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
285.495,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
288.011,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
290.01300000000003,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
292.011,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
295.014,116.1,-799.9,242.1,1.228,1.171,-1.208,1.159
296.519,116.1,-799.9,242.1,1.228,1.171,-1.208,1.159
299.53000000000003,116.1,-799.9,242.1,1.228,1.171,-1.208,1.159
302.529,116.1,-799.9,242.1,1.228,1.171,-1.208,1.159
304.529,116.1,-799.9,242.1,1.228,1.171,-1.208,1.16
306.531,116.1,-799.9,242.1,1.228,1.171,-1.208,1.16
311.19599999999997,116.1,-799.9,242.1,1.228,1.171,-1.208,1.16
313.193,116.1,-799.9,242.1,1.228,1.171,-1.208,1.23
318.198,116.1,-799.9,242.1,1.228,1.171,-1.208,1.23
320.19,116.1,-799.9,242.1,1.228,1.171,-1.208,1.23
322.456,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
325.457,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
327.452,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
329.455,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
333.992,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
335.986,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
337.98,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
339.981,116.1,-799.9,242.1,1.228,1.171,-1.208,1.195
342.353,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
344.351,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
346.351,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
348.353,116.1,-799.9,242.1,1.228,1.171,-1.208,1.125
350.361,116.1,-799.9,242.1,1.228,1.171,-1.208,1.265
352.418,116.1,-799.9,242.1,1.228,1.171,-1.208,1.265
354.41499999999996,116.1,-799.9,242.1,1.228,1.171,-1.208,1.265
356.423,116.1,-799.9,242.1,1.228,1.171,-1.208,1.265
358.418,116.1,-799.9,242.1,1.228,1.171,-1.208,1.265
360.421,116.1,-799.9,242.1,1.228,1.171,-1.208,1.124
363.931,116.1,-799.9,242.1,1.228,1.171,-1.208,1.124
365.44300000000004,116.1,-799.9,242.1,1.228,1.171,-1.208,1.124
367.467,116.1,-799.9,242.1,1.228,1.171,-1.208,1.124
371.456,116.1,-799.9,242.1,1.228,1.171,-1.208,1.054
373.969,116.1,-799.9,242.1,1.228,1.171,-1.208,1.054
375.972,116.1,-799.9,242.1,1.228,1.171,-1.208,1.054
377.971,116.1,-799.9,242.1,1.228,1.171,-1.208,1.054
379.971,116.1,-799.9,242.1,1.228,1.171,-1.208,1.09
382.47900000000004,116.1,-799.9,242.1,1.228,1.171,-1.208,1.09
384.49,116.1,-799.9,242.1,1.228,1.171,-1.208,1.09
386.487,116.1,-799.9,242.1,1.228,1.171,-1.208,1.09
390.486,116.1,-799.9,242.1,1.228,1.171,-1.208,1.089
392.48699999999997,116.1,-799.9,242.1,1.228,1.171,-1.208,1.089
394.787,116.1,-799.9,242.1,1.228,1.171,-1.208,1.089
396.787,116.1,-799.9,242.1,1.228,1.171,-1.208,0.948
398.78999999999996,116.1,-799.9,242.1,1.228,1.171,-1.208,0.948
401.791,116.1,-799.9,242.1,1.228,1.171,-1.208,0.948
404.3,116.1,-799.9,242.1,1.228,1.171,-1.208,0.948
406.302,116.1,-799.9,241.8,1.228,1.172,-1.208,0.737
408.30100000000004,116.1,-799.9,241.8,1.228,1.172,-1.208,0.737
410.303,116.1,-799.9,241.8,1.228,1.172,-1.208,0.737
412.3,116.1,-799.9,241.8,1.228,1.172,-1.208,0.737
414.348,116.0,-799.4,241.3,1.229,1.173,-1.208,0.702
417.358,116.0,-799.4,241.3,1.229,1.173,-1.208,0.702
419.35,116.0,-799.4,241.3,1.229,1.173,-1.208,0.702
421.34700000000004,116.0,-799.4,241.3,1.229,1.173,-1.208,0.702
423.349,115.8,-799.3,240.6,1.229,1.173,-1.208,0.984
424.86,115.8,-799.3,240.6,1.229,1.173,-1.208,0.984
426.86,115.8,-799.3,240.6,1.229,1.173,-1.208,0.984
428.86,115.8,-799.3,240.6,1.229,1.173,-1.208,0.984
430.862,115.8,-799.3,240.6,1.229,1.173,-1.208,0.984
434.379,115.8,-799.4,240.5,1.229,1.173,-1.208,1.266
436.39099999999996,115.8,-799.4,240.5,1.229,1.173,-1.208,1.266
438.38899999999995,115.8,-799.4,240.5,1.229,1.173,-1.208,1.266
440.388,115.8,-799.4,240.5,1.229,1.173,-1.208,1.266
442.39099999999996,115.8,-799.6,240.4,1.228,1.172,-1.208,1.019
444.39099999999996,115.8,-799.6,240.4,1.228,1.172,-1.208,1.019
446.544,115.8,-799.6,240.4,1.228,1.172,-1.208,1.019
448.549,115.8,-799.6,240.4,1.228,1.172,-1.208,1.019
451.548,115.7,-799.6,240.2,1.228,1.173,-1.208,0.843
455.758,115.7,-799.6,240.2,1.228,1.173,-1.208,0.843
457.759,115.7,-799.6,240.2,1.228,1.173,-1.208,0.843
461.756,115.6,-799.3,239.8,1.229,1.174,-1.207,1.054
463.758,115.6,-799.3,239.8,1.229,1.174,-1.207,1.054
466.796,115.6,-799.3,239.8,1.229,1.174,-1.207,1.054
468.788,115.7,-799.0,238.9,1.23,1.175,-1.207,1.265
470.784,115.7,-799.0,238.9,1.23,1.175,-1.207,1.265
472.784,115.7,-799.0,238.9,1.23,1.175,-1.207,1.265
475.344,115.7,-799.0,238.9,1.23,1.175,-1.207,1.265
477.298,115.7,-799.0,238.9,1.23,1.175,-1.207,1.265
479.29699999999997,115.7,-798.8,238.2,1.23,1.175,-1.207,1.512
482.301,115.7,-798.8,238.2,1.23,1.175,-1.207,1.512
485.822,115.7,-798.8,238.2,1.23,1.175,-1.207,1.512
487.828,115.7,-798.8,238.2,1.23,1.175,-1.207,1.512
489.83,115.8,-799.1,238.3,1.23,1.176,-1.207,1.371
491.829,115.8,-799.1,238.3,1.23,1.176,-1.207,1.371
493.829,115.8,-799.1,238.3,1.23,1.176,-1.207,1.371
496.339,115.8,-799.1,238.3,1.23,1.176,-1.207,1.371
498.348,115.5,-799.1,238.2,1.23,1.176,-1.208,1.335
502.348,115.5,-799.1,238.2,1.23,1.176,-1.208,1.335
504.34599999999995,115.5,-799.1,238.2,1.23,1.176,-1.208,1.335
506.852,115.5,-799.1,238.2,1.23,1.176,-1.208,1.335
508.85999999999996,115.5,-799.1,238.1,1.23,1.176,-1.207,1.371
510.85800000000006,115.5,-799.1,238.1,1.23,1.176,-1.207,1.371
512.8589999999999,115.5,-799.1,238.1,1.23,1.176,-1.207,1.371
514.8589999999999,115.5,-799.1,238.1,1.23,1.176,-1.207,1.371
517.429,115.5,-799.0,237.9,1.23,1.176,-1.207,1.477
521.385,115.5,-799.0,237.9,1.23,1.176,-1.207,1.477
523.385,115.5,-799.0,237.9,1.23,1.176,-1.207,1.477
527.89,115.5,-799.0,237.9,1.23,1.176,-1.207,1.582
529.898,115.5,-799.0,237.9,1.23,1.176,-1.207,1.582
531.907,115.5,-799.0,237.9,1.23,1.176,-1.207,1.582
533.9110000000001,115.6,-799.2,238.1,1.23,1.176,-1.207,1.547
535.9000000000001,115.6,-799.2,238.1,1.23,1.176,-1.207,1.547
538.4060000000001,115.6,-799.2,238.1,1.23,1.176,-1.207,1.547
540.414,115.6,-799.2,238.1,1.23,1.176,-1.207,1.547
542.414,115.6,-799.2,238.1,1.23,1.176,-1.207,1.547
544.414,115.6,-799.4,238.3,1.23,1.176,-1.207,1.547
546.411,115.6,-799.4,238.3,1.23,1.176,-1.207,1.547
549.019,115.6,-799.4,238.3,1.23,1.176,-1.207,1.547
550.943,115.6,-799.4,238.3,1.23,1.176,-1.207,1.547
552.939,115.8,-799.6,238.6,1.23,1.176,-1.208,1.512
554.939,115.8,-799.6,238.6,1.23,1.176,-1.208,1.512
557.944,115.8,-799.6,238.6,1.23,1.176,-1.208,1.512
559.452,115.8,-799.6,238.6,1.23,1.176,-1.208,1.512
561.4590000000001,115.8,-799.8,238.9,1.23,1.175,-1.208,1.371
563.4590000000001,115.8,-799.8,238.9,1.23,1.175,-1.208,1.371
566.997,115.8,-799.8,238.9,1.23,1.175,-1.208,1.371
584.506,115.8,-799.8,238.9,1.23,1.175,-1.208,1.371
607.091,116.1,-800.3,239.7,1.229,1.174,-1.208,1.265
611.09,116.1,-800.5,240.2,1.229,1.174,-1.208,1.231
615.599,116.1,-800.5,240.2,1.229,1.174,-1.208,1.231
617.61,116.1,-800.6,240.2,1.229,1.174,-1.208,1.265
619.6089999999999,116.1,-800.6,240.2,1.229,1.174,-1.208,1.265
621.61,116.1,-800.6,240.2,1.229,1.174,-1.208,1.265
624.6080000000001,116.1,-800.6,240.2,1.229,1.174,-1.208,1.265
642.058,116.1,-800.6,240.2,1.229,1.174,-1.208,1.124
644.668,116.1,-800.6,240.2,1.229,1.174,-1.208,1.195
648.671,116.1,-800.5,240.1,1.229,1.174,-1.208,1.16
650.676,116.1,-800.5,240.1,1.229,1.174,-1.208,1.16
654.2,116.1,-800.5,240.1,1.229,1.174,-1.208,1.16
656.2,116.1,-800.4,240.0,1.229,1.174,-1.208,1.125
658.201,116.1,-800.4,240.0,1.229,1.174,-1.208,1.125
660.201,116.1,-800.4,240.0,1.229,1.174,-1.208,1.125
662.708,116.1,-800.4,240.0,1.229,1.174,-1.208,1.125
664.714,116.0,-800.2,239.9,1.229,1.175,-1.208,1.195
668.245,116.0,-800.2,239.9,1.229,1.175,-1.208,1.195
670.2399999999999,116.0,-800.2,239.9,1.229,1.175,-1.208,1.195
672.239,116.0,-800.2,239.9,1.229,1.175,-1.208,1.195
674.751,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
676.754,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
680.7520000000001,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
683.762,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
686.284,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
688.2850000000001,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
690.286,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
692.2850000000001,115.9,-800.1,239.9,1.229,1.175,-1.208,1.124
694.2850000000001,115.9,-800.1,239.9,1.229,1.175,-1.208,1.124
696.286,115.9,-800.1,239.9,1.229,1.175,-1.208,1.124
701.291,115.9,-800.1,239.9,1.229,1.175,-1.208,1.124
705.284,115.9,-800.1,239.9,1.229,1.175,-1.208,1.16
707.874,115.9,-800.1,239.9,1.229,1.175,-1.208,1.16
709.806,115.9,-800.1,239.9,1.229,1.175,-1.208,1.16
711.806,115.9,-800.1,239.9,1.229,1.175,-1.208,1.16
713.808,115.9,-800.1,239.9,1.229,1.175,-1.208,1.16
716.8149999999999,115.9,-800.1,239.9,1.229,1.175,-1.208,1.16
719.3349999999999,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
721.337,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
723.336,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
725.336,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
727.3349999999999,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
730.0569999999999,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
731.576,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
734.583,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
736.5749999999999,115.9,-800.1,239.9,1.229,1.175,-1.208,1.266
738.5749999999999,115.9,-800.1,239.9,1.229,1.175,-1.208,1.266
740.574,115.9,-800.1,239.9,1.229,1.175,-1.208,1.266
742.7289999999999,115.9,-800.1,239.9,1.229,1.175,-1.208,1.266
744.726,115.9,-800.1,239.9,1.229,1.175,-1.208,1.195
746.726,115.9,-800.1,239.9,1.229,1.175,-1.208,1.195
748.728,115.9,-800.1,239.9,1.229,1.175,-1.208,1.195
751.262,115.9,-800.1,239.9,1.229,1.175,-1.208,1.195
753.273,115.9,-800.1,239.9,1.229,1.175,-1.208,1.301
755.274,115.9,-800.1,239.9,1.229,1.175,-1.208,1.301
757.273,115.9,-800.1,239.9,1.229,1.175,-1.208,1.301
759.274,115.9,-800.1,239.9,1.229,1.175,-1.208,1.301
761.28,115.9,-800.1,239.9,1.229,1.175,-1.208,1.301
762.794,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
764.798,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
767.328,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
769.322,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
772.561,115.9,-800.1,239.9,1.229,1.175,-1.208,1.265
774.5600000000001,115.9,-800.1,239.9,1.229,1.175,-1.208,1.265
776.562,115.9,-800.1,239.9,1.229,1.175,-1.208,1.265
778.559,115.9,-800.1,239.9,1.229,1.175,-1.208,1.265
780.5609999999999,115.9,-800.1,239.9,1.229,1.175,-1.208,1.195
784.0740000000001,115.9,-800.1,239.9,1.229,1.175,-1.208,1.195
786.073,115.9,-800.1,239.9,1.229,1.175,-1.208,1.195
788.073,115.9,-800.1,239.9,1.229,1.175,-1.208,1.195
790.0740000000001,115.9,-800.1,239.9,1.229,1.175,-1.208,1.16
792.079,115.9,-800.1,239.9,1.229,1.175,-1.208,1.16
795.595,115.9,-800.1,239.9,1.229,1.175,-1.208,1.16
798.595,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
802.6,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
804.596,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
806.596,115.9,-800.1,239.9,1.229,1.175,-1.208,1.23
809.1429999999999,115.9,-800.1,239.9,1.229,1.175,-1.208,1.195
811.139,115.9,-800.1,239.9,1.229,1.175,-1.208,1.195
813.137,115.9,-800.1,239.9,1.229,1.175,-1.208,1.195
817.6600000000001,115.9,-800.1,239.9,1.229,1.175,-1.208,1.195
826.669,115.9,-800.1,239.9,1.229,1.175,-1.208,1.301
831.193,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
837.193,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
840.721,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
843.675,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
846.677,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
853.185,115.9,-800.1,239.8,1.229,1.175,-1.208,1.23
855.201,115.9,-800.1,239.8,1.229,1.175,-1.208,1.23
857.1959999999999,115.9,-800.1,239.8,1.229,1.175,-1.208,1.16
859.198,115.9,-800.1,239.8,1.229,1.175,-1.208,1.16
861.195,115.9,-800.1,239.8,1.229,1.175,-1.208,1.16
863.707,115.9,-800.1,239.8,1.229,1.175,-1.208,1.16
867.253,115.9,-800.1,239.8,1.229,1.175,-1.208,1.266
869.247,115.9,-800.1,239.8,1.229,1.175,-1.208,1.266
871.247,115.9,-800.1,239.8,1.229,1.175,-1.208,1.266
873.244,115.9,-800.1,239.8,1.229,1.175,-1.208,1.266
874.7589999999999,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
876.768,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
878.768,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
880.768,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
883.792,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
886.298,115.9,-800.1,239.8,1.229,1.175,-1.208,1.124
888.301,115.9,-800.1,239.8,1.229,1.175,-1.208,1.124
890.299,115.9,-800.1,239.8,1.229,1.175,-1.208,1.124
892.3,115.9,-800.1,239.8,1.229,1.175,-1.208,1.124
894.299,115.9,-800.1,239.8,1.229,1.175,-1.208,1.23
896.814,115.9,-800.1,239.8,1.229,1.175,-1.208,1.23
899.8230000000001,115.9,-800.1,239.8,1.229,1.175,-1.208,1.23
903.815,115.9,-800.1,239.8,1.229,1.175,-1.208,1.23
906.374,115.9,-800.1,239.8,1.229,1.175,-1.208,1.231
910.333,115.9,-800.1,239.8,1.229,1.175,-1.208,1.231
912.332,115.9,-800.1,239.8,1.229,1.175,-1.208,1.231
916.906,115.9,-800.1,239.8,1.229,1.175,-1.208,1.266
918.864,115.9,-800.1,239.8,1.229,1.175,-1.208,1.266
920.862,115.9,-800.1,239.8,1.229,1.175,-1.208,1.266
922.866,115.9,-800.1,239.8,1.229,1.175,-1.208,1.265
927.371,115.9,-800.1,239.8,1.229,1.175,-1.208,1.265
929.3789999999999,115.9,-800.1,239.8,1.229,1.175,-1.208,1.265
933.384,115.9,-800.1,239.8,1.229,1.175,-1.208,1.3
937.9399999999999,115.9,-800.1,239.8,1.229,1.175,-1.208,1.3
939.894,115.9,-800.1,239.8,1.229,1.175,-1.208,1.3
941.893,115.9,-800.1,239.8,1.229,1.175,-1.208,1.125
943.894,115.9,-800.1,239.8,1.229,1.175,-1.208,1.125
945.8969999999999,115.9,-800.1,239.8,1.229,1.175,-1.208,1.125
949.418,115.9,-800.1,239.8,1.229,1.175,-1.208,1.125
953.412,115.9,-800.1,239.8,1.229,1.175,-1.208,1.231
955.413,115.9,-800.1,239.8,1.229,1.175,-1.208,1.231
957.414,115.9,-800.1,239.8,1.229,1.175,-1.208,1.231
961.937,115.9,-800.1,239.8,1.229,1.175,-1.208,1.054
963.932,115.9,-800.1,239.8,1.229,1.175,-1.208,1.054
967.461,115.9,-800.1,239.8,1.229,1.175,-1.208,1.054
970.6120000000001,115.9,-800.1,239.8,1.229,1.175,-1.208,1.23
973.611,115.9,-800.1,239.8,1.229,1.175,-1.208,1.23
976.616,115.9,-800.1,239.8,1.229,1.175,-1.208,1.23
979.614,115.9,-800.1,239.8,1.229,1.175,-1.208,1.266
982.761,115.9,-800.1,239.8,1.229,1.175,-1.208,1.266
985.761,115.9,-800.1,239.8,1.229,1.175,-1.208,1.266
987.7620000000001,115.9,-800.1,239.8,1.229,1.175,-1.208,1.23
991.189,115.9,-800.1,239.8,1.229,1.175,-1.208,1.23
995.185,115.9,-800.1,239.8,1.229,1.175,-1.208,1.23
1000.7029999999999,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
1002.718,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
1004.715,115.9,-800.1,239.8,1.229,1.175,-1.208,1.371
1006.7159999999999,115.9,-800.1,239.8,1.229,1.175,-1.208,1.371
1008.715,115.9,-800.1,239.8,1.229,1.175,-1.208,1.371
1011.22,115.9,-800.1,239.8,1.229,1.175,-1.208,1.371
1013.2270000000001,115.9,-800.1,239.8,1.229,1.175,-1.208,1.371
1015.2319999999999,115.9,-800.1,239.8,1.229,1.175,-1.208,1.196
1018.234,115.9,-800.1,239.8,1.229,1.175,-1.208,1.196
1020.23,115.9,-800.1,239.8,1.229,1.175,-1.208,1.196
1021.742,115.9,-800.1,239.8,1.229,1.175,-1.208,1.196
1023.754,115.9,-800.1,239.8,1.229,1.175,-1.208,1.196
1025.751,115.9,-800.1,239.8,1.229,1.175,-1.208,1.196
1027.75,115.9,-800.1,239.8,1.229,1.175,-1.208,1.196
1029.7540000000001,115.9,-800.1,239.8,1.229,1.175,-1.208,1.196
1032.262,115.9,-800.1,239.8,1.229,1.175,-1.208,1.196
1037.2740000000001,115.9,-800.1,239.8,1.229,1.175,-1.208,1.265
1042.274,115.9,-800.1,239.8,1.229,1.175,-1.208,1.265
1045.802,115.9,-800.0,239.8,1.229,1.175,-1.208,1.23
1050.81,115.9,-800.0,239.8,1.229,1.175,-1.208,1.23
1056.332,115.9,-800.1,239.8,1.229,1.175,-1.208,1.125
1060.332,115.9,-800.1,239.8,1.229,1.175,-1.208,1.125
1064.328,115.9,-800.1,239.8,1.229,1.175,-1.208,1.125
1067.385,115.9,-800.1,239.8,1.229,1.175,-1.208,1.406
1071.385,115.9,-800.1,239.8,1.229,1.175,-1.208,1.406
1075.3839999999998,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
1076.897,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
1078.9089999999999,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
1080.908,115.9,-800.1,239.8,1.229,1.175,-1.208,1.195
1084.9089999999999,115.9,-800.1,239.8,1.229,1.175,-1.208,1.301
1087.416,115.9,-800.1,239.8,1.229,1.175,-1.208,1.301
1090.429,115.9,-800.1,239.8,1.229,1.175,-1.208,1.301
1092.429,115.9,-800.1,239.8,1.229,1.175,-1.208,1.09
1096.423,115.9,-800.1,239.8,1.229,1.175,-1.208,1.09
1098.932,115.9,-800.1,239.8,1.229,1.175,-1.208,1.09
1101.945,115.9,-800.1,239.8,1.229,1.175,-1.208,1.23
