Time (ms),TCP_x (mm),TCP_y (mm),TCP_z (mm),TCP_rx (mm),TCP_ry (mm),TCP_rz (mm),Robot_I (A)
2.007,136.0,-779.8,242.1,1.228,1.171,-1.208,1.16
4.001,136.0,-779.8,242.1,1.228,1.171,-1.208,1.16
5.936999999999999,136.0,-779.8,242.1,1.228,1.171,-1.208,1.16
8.106,136.0,-779.8,242.1,1.228,1.171,-1.208,1.231
13.108,136.0,-779.8,242.1,1.228,1.171,-1.208,1.231
16.649,136.0,-779.8,242.1,1.228,1.171,-1.208,1.231
19.659,136.0,-779.8,242.1,1.228,1.171,-1.208,1.16
21.659000000000002,136.0,-779.8,242.1,1.228,1.171,-1.208,1.16
23.66,136.0,-779.8,242.1,1.228,1.171,-1.208,1.16
26.173,136.0,-779.8,242.1,1.228,1.171,-1.208,1.16
28.421,136.0,-779.8,242.1,1.228,1.171,-1.208,1.23
33.425999999999995,136.0,-779.8,242.1,1.228,1.171,-1.208,1.23
36.984,136.0,-779.8,242.1,1.228,1.171,-1.208,1.23
38.982,136.0,-779.8,242.1,1.228,1.171,-1.208,1.265
40.988,136.0,-779.8,242.1,1.228,1.171,-1.208,1.265
42.982,136.0,-779.8,242.1,1.228,1.171,-1.208,1.265
45.492,136.0,-779.8,242.1,1.228,1.171,-1.208,1.195
50.022999999999996,136.0,-779.8,242.1,1.228,1.171,-1.208,1.195
53.021,136.0,-779.8,242.1,1.228,1.171,-1.208,1.195
55.108,136.0,-779.8,242.1,1.228,1.171,-1.208,1.265
57.153000000000006,136.0,-779.8,242.1,1.228,1.171,-1.208,1.265
59.15,136.0,-779.8,242.1,1.228,1.171,-1.208,1.265
61.149,136.0,-779.8,242.1,1.228,1.171,-1.208,1.265
65.16,136.0,-779.8,242.1,1.228,1.171,-1.208,1.265
67.558,136.0,-779.8,242.1,1.228,1.171,-1.208,1.159
69.218,136.0,-779.8,242.1,1.228,1.171,-1.208,1.159
71.221,136.0,-779.8,242.1,1.228,1.171,-1.208,1.159
73.21900000000001,136.0,-779.8,242.1,1.228,1.171,-1.208,1.23
75.21700000000001,136.0,-779.8,242.1,1.228,1.171,-1.208,1.23
77.252,136.0,-779.8,242.1,1.228,1.171,-1.208,1.23
81.256,136.0,-779.8,242.1,1.228,1.171,-1.208,1.23
84.251,136.0,-779.8,242.1,1.228,1.171,-1.208,1.16
86.76100000000001,136.0,-779.8,242.1,1.228,1.171,-1.208,1.16
88.839,136.0,-779.8,242.1,1.228,1.171,-1.208,1.16
90.837,136.0,-779.8,242.1,1.228,1.171,-1.208,1.16
92.837,136.0,-779.8,242.1,1.228,1.171,-1.208,1.16
95.984,136.0,-779.8,242.1,1.228,1.171,-1.208,1.16
99.52900000000001,136.0,-779.8,242.1,1.228,1.171,-1.208,1.16
103.524,136.0,-779.8,242.1,1.228,1.171,-1.208,1.16
106.041,136.0,-779.8,242.1,1.228,1.171,-1.208,1.125
108.67999999999999,136.0,-779.8,242.1,1.228,1.171,-1.208,1.125
110.686,136.0,-779.8,242.1,1.228,1.171,-1.208,1.125
115.199,136.0,-779.8,242.1,1.228,1.171,-1.208,1.196
117.729,136.0,-779.8,242.1,1.228,1.171,-1.208,1.196
120.238,136.0,-779.8,242.1,1.228,1.171,-1.208,1.196
122.24300000000001,136.0,-779.8,242.1,1.228,1.171,-1.208,1.125
125.747,136.0,-779.8,242.1,1.228,1.171,-1.208,1.125
129.286,136.0,-779.8,242.1,1.228,1.171,-1.208,1.125
133.27700000000002,136.0,-779.8,242.1,1.228,1.171,-1.208,1.265
135.279,136.0,-779.8,242.1,1.228,1.171,-1.208,1.265
138.81099999999998,136.0,-779.8,242.1,1.228,1.171,-1.208,1.265
142.82,136.0,-779.8,242.1,1.228,1.171,-1.208,1.195
145.851,136.0,-779.8,242.1,1.228,1.171,-1.208,1.195
147.875,136.0,-779.8,242.1,1.228,1.171,-1.208,1.195
150.398,136.0,-779.8,242.1,1.228,1.171,-1.208,1.159
154.89600000000002,136.0,-779.8,242.1,1.228,1.171,-1.208,1.159
157.29199999999997,136.0,-779.8,242.1,1.228,1.171,-1.208,1.159
